Title,Bedrooms,Sqft,Price,Date,Link
"Central Heat & A/C, Fitness Room, 3 Miles to Downtown",1,730.0,1101,2021-02-12 12:19,https://charlottesville.craigslist.org/apa/d/charlottesville-central-heat-c-fitness/7276467592.html
"1 Mile to UVA, 3 Miles to Martha Jefferson Hospital, Fitness Room",1,512.0,995,2021-02-12 14:21,https://charlottesville.craigslist.org/apa/d/charlottesville-mile-to-uva-miles-to/7276551855.html
"Washer/Dryer or Hookup in Most Units, NEW Dog Park, Fitness Room",1,512.0,995,2021-02-13 13:28,https://charlottesville.craigslist.org/apa/d/charlottesville-washer-dryer-or-hookup/7276990532.html
"Poolhouse with Fireplace, 3 Miles to Downtown, 8 Miles to the Airport",1,512.0,995,2021-02-13 15:10,https://charlottesville.craigslist.org/apa/d/charlottesville-poolhouse-with/7277050222.html
"on-site laundry facilities, Private patio or balcony , fitness room",2,1062.0,1266,2021-02-13 16:58,https://charlottesville.craigslist.org/apa/d/charlottesville-on-site-laundry/7277101365.html
"8 Miles to the Airport, On-Site Laundry Facilities, Central Heat & A/C",2,1062.0,1266,2021-02-14 14:28,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-the-airport-on/7277410926.html
"Fitness Room, 3 Miles to Downtown, On-Site Laundry Facilities",1,512.0,995,2021-02-14 17:09,https://charlottesville.craigslist.org/apa/d/charlottesville-fitness-room-miles-to/7277499961.html
"4 BR/2 Bath Home $1800 - Walk to UVA, On Busline, Private Street",4,,1800,2021-01-08 15:37,https://charlottesville.craigslist.org/apa/d/charlottesville-br-bath-home-walk-to/7246198957.html
"1200 Gordon Ave available June 1, 2021. Located in the heart of UVA!",4,,2800,2021-02-04 10:39,https://charlottesville.craigslist.org/apa/d/charlottesville-1200-gordon-ave/7272479175.html
"2 BR/2 bath Condo at Walker Square, *UVA Med/Residents/Grad Students*",2,1116.0,1799,2021-02-13 15:05,https://charlottesville.craigslist.org/apa/d/charlottesville-br-bath-condo-at-walker/7277059513.html
One Bedroom at Walker Square,1,715.0,1400,2021-02-15 11:16,https://charlottesville.craigslist.org/apa/d/charlottesville-one-bedroom-at-walker/7275624167.html
UVA Students! Apply today to get your choice of 2021 apartments!!!,1,615.0,935,2021-01-26 10:00,https://charlottesville.craigslist.org/apa/d/uva-students-apply-today-to-get-your/7267973475.html
UVA 5% discountEmployees!,1,615.0,935,2021-01-26 10:00,https://charlottesville.craigslist.org/apa/d/uva-discountemployees/7267973968.html
3 BR w/den washer/dryer !! Call today!!,3,1300.0,1773,2021-01-26 10:02,https://charlottesville.craigslist.org/apa/d/br-den-washer-dryer-call-today/7267974509.html
2 Bed 2 Bath Single-family Home,2,890.0,750,2021-01-05 03:22,https://charlottesville.craigslist.org/apa/d/charlottesville-bed-bath-single-family/7257150836.html
Pet friendly modern apartment - Available now for a short term lease,2,1050.0,1385,2021-02-08 10:12,https://charlottesville.craigslist.org/apa/d/charlottesville-pet-friendly-modern/7269501530.html
Call Tom about this 2BR/1BA for immediate move in!,2,1050.0,1385,2021-02-10 11:54,https://charlottesville.craigslist.org/apa/d/charlottesville-call-tom-about-this-2br/7270914021.html
Call Tom about this 2BR/1BA for immediate move in!,2,1050.0,1485,2021-02-11 10:34,https://charlottesville.craigslist.org/apa/d/charlottesville-call-tom-about-this-2br/7272950072.html
Pet friendly modern apartment - Available now,2,1050.0,1385,2021-02-09 10:18,https://charlottesville.craigslist.org/apa/d/charlottesville-pet-friendly-modern/7274914340.html
Call Tom about this 2BR/1BA for immediate movein for short term lease!,2,1050.0,1485,2021-02-12 10:40,https://charlottesville.craigslist.org/apa/d/charlottesville-call-tom-about-this-2br/7276414044.html
Call Whitney about this 2BR/1BA for immediate move in!,2,1050.0,1385,2021-02-15 10:48,https://charlottesville.craigslist.org/apa/d/charlottesville-call-whitney-about-this/7277724195.html
3 Bedroom - 2 1/2 Bathroom - Loft Apartment,3,,2114,2021-02-09 09:10,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bathroom-loft/7273048299.html
1 Bedroom 1 Bath Apartment,1,814.0,1309,2021-02-09 09:11,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bath-apartment/7272988707.html
3 Bedroom - 2 1/2 Bathroom - Loft Apartment,3,1706.0,2114,2021-02-09 09:10,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bathroom-loft/7265634488.html
2 Bedroom - 2 Bathrooms,2,1145.0,1679,2021-02-09 09:10,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bathrooms/7265499797.html
2 Bedroom 2 1/2 Bathroom Loft Apartment,2,1479.0,1919,2021-02-09 09:10,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bathroom-loft/7265568259.html
1 Bedroom 1 Bath Apartment,1,814.0,1364,2021-02-09 09:11,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bath-apartment/7265204112.html
3 Bedroom - 2 Bathroom,3,1352.0,1884,2021-02-09 09:10,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bathroom/7265625765.html
1 Bedroom - 1 1/2 Bathrooms - Loft Apartment,1,1212.0,1579,2021-02-09 09:11,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-bathrooms-loft/7265471915.html
Quaint & Affordable Cottage Available in April,1,393.0,899,2021-02-03 10:14,https://charlottesville.craigslist.org/apa/d/charlottesville-quaint-affordable/7256938140.html
My Family looking for a fixer upper RENTAL PROPERTY,1,800.0,600,2021-02-11 06:12,https://charlottesville.craigslist.org/apa/d/charlottesville-my-family-looking-for/7275849468.html
THREE BEDROOM/TWO BATH HOUSE FOR RENT,2,1332.0,800,2021-01-03 04:50,https://charlottesville.craigslist.org/apa/d/charlottesville-three-bedroom-two-bath/7256140732.html
"Best Kept Secret in C'ville - Huge Closets, HW Floors, Pool & Gym",2,890.0,1325,2021-01-27 13:20,https://charlottesville.craigslist.org/apa/d/charlottesville-best-kept-secret-in/7268602760.html
"Apartments Close to UVA, ""The Corner"" and Barracks Rd! Call Now!",1,930.0,1080,2021-02-01 15:28,https://charlottesville.craigslist.org/apa/d/charlottesville-apartments-close-to-uva/7271125473.html
Worried about Finding that Perfect 1 Bedroom Apartment for the Fall?,1,930.0,1080,2021-02-08 11:52,https://charlottesville.craigslist.org/apa/d/charlottesville-worried-about-finding/7274446779.html
Pets Are Welcome!,1,930.0,1080,2021-02-15 10:51,https://charlottesville.craigslist.org/apa/d/charlottesville-pets-are-welcome/7277725906.html
4Bd/1Bth for rent,4,2320.0,2475,2021-02-11 10:26,https://charlottesville.craigslist.org/apa/d/charlottesville-4bd-1bth-for-rent/7271267131.html
Cozy Basement Apartment - Available 6/20/2021,1,682.0,1085,2021-01-25 09:59,https://charlottesville.craigslist.org/apa/d/charlottesville-cozy-basement-apartment/7253374059.html
Cozy Basement Apartment - Call Whitney for Details!,1,682.0,1085,2021-02-15 10:56,https://charlottesville.craigslist.org/apa/d/charlottesville-cozy-basement-apartment/7277728703.html
So Charming and Comfortable You'll Never Want to Leave!,2,1137.0,1599,2021-01-15 10:19,https://charlottesville.craigslist.org/apa/d/charlottesville-so-charming-and/7260286814.html
Luxury Meets Affordability at Ash Tree Available Now!,1,1137.0,1599,2021-01-14 10:08,https://charlottesville.craigslist.org/apa/d/charlottesville-luxury-meets/7261839756.html
Townhouse with Stainless Steel Appliances & Gorgeous Hardwood Floors!,2,1350.0,1599,2021-02-11 10:35,https://charlottesville.craigslist.org/apa/d/charlottesville-townhouse-with/7264417401.html
2BR Townhouse Available for Immediate Move in,2,1137.0,1599,2021-02-12 10:29,https://charlottesville.craigslist.org/apa/d/charlottesville-2br-townhouse-available/7268491392.html
Live in This Modern Townhome & Pet Friendly! Available Now,2,1137.0,1599,2021-02-15 10:49,https://charlottesville.craigslist.org/apa/d/charlottesville-live-in-this-modern/7268979030.html
Enjoy this 2 bedroom townhouse with fireplace!,2,1137.0,1599,2021-02-10 11:54,https://charlottesville.craigslist.org/apa/d/charlottesville-enjoy-this-bedroom/7269503930.html
"Don't leave anyone behind, pets are welcome at Ash Tree!",2,1137.0,1599,2021-02-09 10:24,https://charlottesville.craigslist.org/apa/d/charlottesville-dont-leave-anyone/7274917873.html
2 Bedroom Available at Hessian Hills,2,715.0,1145,2021-02-15 11:16,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-available-at/7275627805.html
Stone House for Rent,3,,2100,2021-02-04 10:39,https://charlottesville.craigslist.org/apa/d/charlottesville-stone-house-for-rent/7272479284.html
"$1,100 - Bright and beautiful 2 Bed/ 1 Bath apartment in Hessian Hills",2,780.0,1100,2021-02-13 20:30,https://charlottesville.craigslist.org/apa/d/charlottesville-bright-and-beautiful/7277200078.html
Call Brie Today about these upscale apartments at The 12Twelve!,2,987.0,2210,2021-02-11 10:32,https://charlottesville.craigslist.org/apa/d/charlottesville-call-brie-today-about/7264935361.html
Upscale New Rental - Walkable to Restaurants & Shopping- Available Now,2,987.0,2210,2021-02-10 11:55,https://charlottesville.craigslist.org/apa/d/charlottesville-upscale-new-rental/7271946854.html
Pet-friendly Luxury Apartments – The 12Twelve,2,987.0,2210,2021-02-15 10:42,https://charlottesville.craigslist.org/apa/d/charlottesville-pet-friendly-luxury/7274911011.html
Now Available - Pet-friendly Luxury Apartments – The 12Twelve,2,987.0,2210,2021-02-12 10:19,https://charlottesville.craigslist.org/apa/d/charlottesville-now-available-pet/7276409838.html
MOVE IN RIGHT NOW!!! 2 BEDROOM WITH DEN,2,955.0,1211,2020-03-01 18:51,https://charlottesville.craigslist.org/apa/d/charlottesville-move-in-right-now/7067889360.html
"Washer/Dryer or hookup in most units,Central Heat & a/c, fitness room",3,1048.0,1457,2021-01-07 09:08,https://charlottesville.craigslist.org/apa/d/charlottesville-washer-dryer-or-hookup/7243826468.html
"Easy Access to City Bus Lines, Private Patio or Balcony, 1 Mile to UVA",3,1048.0,1456,2021-01-07 12:28,https://charlottesville.craigslist.org/apa/d/charlottesville-easy-access-to-city-bus/7243992845.html
"Variety of Floor Plans, 8 Miles to the Airport, Fitness Room",1,512.0,1156,2021-01-07 14:10,https://charlottesville.craigslist.org/apa/d/charlottesville-variety-of-floor-plans/7244272580.html
"Private Patio or Balcony, Easy Access to City Bus Lines, 1 Mile to UVA",2,1062.0,1220,2021-01-07 12:08,https://charlottesville.craigslist.org/apa/d/charlottesville-private-patio-or/7244328003.html
"2 Miles to UVA Hospital, Central Heat & A/C, NEW Dog Park",2,1062.0,1220,2021-01-06 17:22,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-uva-hospital/7244344685.html
"Picnic, Pet & Park Areas, Fitness Room, 3 Miles to Downtown",2,1062.0,1220,2021-01-07 17:30,https://charlottesville.craigslist.org/apa/d/charlottesville-picnic-pet-park-areas/7244803025.html
"3 Miles to Downtown, Wood Floor in Select Units, 1 Mile to UVA",3,1048.0,1436,2021-01-07 13:13,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-downtown-wood/7244942754.html
"1 Mile to UVA, Easy Access to City Bus Lines, NEW Dog Park",1,512.0,1178,2021-01-07 20:28,https://charlottesville.craigslist.org/apa/d/charlottesville-mile-to-uva-easy-access/7245107566.html
"1 Mile to Darden & the Law School, NEW Dog Park, 1 Mile to UVA",3,1048.0,1386,2021-01-08 14:01,https://charlottesville.craigslist.org/apa/d/charlottesville-mile-to-darden-the-law/7245431526.html
"NEW Dog Park, On-Site Laundry Facilities, Central Heat & A/C",2,1062.0,1220,2021-01-09 21:40,https://charlottesville.craigslist.org/apa/d/charlottesville-new-dog-park-on-site/7245496172.html
"3 Miles to Foxfield Raceway, NEW Dog Park, Poolhouse with Fireplace",3,1048.0,1436,2021-01-08 10:55,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-foxfield/7245672012.html
"Picnic, Pet & Park Areas, Easy Access to City Bus Lines, 1 Mile to UVA",2,1062.0,1195,2021-01-09 10:28,https://charlottesville.craigslist.org/apa/d/charlottesville-picnic-pet-park-areas/7246030660.html
"Poolhouse with Fireplace, Central Heat & A/C, 2 Miles to UVA Hospital",2,1062.0,1195,2021-01-12 01:10,https://charlottesville.craigslist.org/apa/d/charlottesville-poolhouse-with/7246495824.html
"Variety of Floor Plans, Central Heat & A/C, On-Site Laundry Facilities",3,1048.0,1386,2021-01-12 00:27,https://charlottesville.craigslist.org/apa/d/charlottesville-variety-of-floor-plans/7246535339.html
"Fitness Room, 3 Miles to Martha Jefferson Hospital, Central Heat & A/C",2,1062.0,1195,2021-01-10 21:34,https://charlottesville.craigslist.org/apa/d/charlottesville-fitness-room-miles-to/7246590038.html
"2 Miles to UVA Hospital, On-Site Laundry Facilities, Fitness Room",2,1062.0,1195,2021-01-10 19:29,https://charlottesville.craigslist.org/apa/d/charlottesville-miles-to-uva-hospital/7246638944.html
Move-in before the Holidays!,2,1059.0,1385,2021-01-12 15:53,https://charlottesville.craigslist.org/apa/d/charlottesville-move-in-before-the/7246886700.html
"1 Mile to UVA, 8 Miles to the Airport, Variety of Floor Plans",2,1062.0,1195,2021-01-11 07:25,https://charlottesville.craigslist.org/apa/d/charlottesville-mile-to-uva-miles-to/7246891553.html
Beautiful 5 bedroom 4.5 baths available for rent,5,4450.0,3900,2021-01-22 12:21,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-bedroom-45/7254544121.html
1/2 1ST MONTH FREE! LEASE THIS 2 SUNNY 2 BEDROOM TODAY!,2,1066.0,1748,2021-01-02 12:04,https://charlottesville.craigslist.org/apa/d/charlottesville-2-1st-month-free-lease/7255774292.html
1/2 OFF 1ST MONTH RENT! STUNNING 2 BEDROOM IN CLUB HOUSE!,2,1114.0,1713,2021-01-02 12:13,https://charlottesville.craigslist.org/apa/d/charlottesville-2-off-1st-month-rent/7255780059.html
WELCOME HOME! 2 BEDROOM WITH 1/2 OFF THE 1ST MONTH RENT!,2,1114.0,1713,2021-01-03 14:42,https://charlottesville.craigslist.org/apa/d/charlottesville-welcome-home-bedroom/7256341797.html
NEW YEAR SAVINGS! 1 MONTH FREE! BRIGHT 2 BEDROOM ON TOP FLOOR!,2,1066.0,1708,2021-01-03 14:47,https://charlottesville.craigslist.org/apa/d/charlottesville-new-year-savings-month/7256345372.html
1/2 MONTH FREE! LEASE THIS SUNNY 2 BEDROOM END UNIT W/TONS OF LIGHT!,2,1066.0,1748,2021-01-03 15:02,https://charlottesville.craigslist.org/apa/d/charlottesville-2-month-free-lease-this/7256354253.html
LEASE TODAY 1/2 MONTH FREE! 2 BEDROOM CLOSE TO SHOPPING!,2,1066.0,1748,2021-01-04 10:26,https://charlottesville.craigslist.org/apa/d/charlottesville-lease-today-2-month/7256693411.html
1 MONTH FREE! GORGEOUS 2 BEDROOM WITH SUNNY EXPOSURE!,2,1066.0,1708,2021-01-04 10:30,https://charlottesville.craigslist.org/apa/d/charlottesville-month-free-gorgeous/7256696085.html
1/2 MONTH FREE! HUGE 2 BEDROOM IN CLUB HOUSE!,2,1114.0,1713,2021-01-04 10:38,https://charlottesville.craigslist.org/apa/d/charlottesville-2-month-free-huge/7256700653.html
Studio Apartment for rent month-to-month,1,,750,2021-01-25 08:35,https://charlottesville.craigslist.org/apa/d/charlottesville-studio-apartment-for/7256897487.html
🍀🌲@@@ Fully Renovated 1-Bedroom Apartment🌴🌾🌳,1,789.0,600,2021-01-05 06:03,https://charlottesville.craigslist.org/apa/d/charlottesville-fully-renovated-bedroom/7257166662.html
Beautiful location with great amenities,3,1048.0,1371,2021-02-03 12:26,https://charlottesville.craigslist.org/apa/d/charlottesville-beautiful-location-with/7257250246.html
TWO BEDROOM TWO BATHROOM AVAILABLE NOW,2,1059.0,1585,2021-02-01 13:28,https://charlottesville.craigslist.org/apa/d/charlottesville-two-bedroom-two/7257250531.html
ONE BED ONE BATH W/BALCONY!!!!,1,650.0,1399,2021-02-01 13:53,https://charlottesville.craigslist.org/apa/d/charlottesville-one-bed-one-bath-balcony/7257269910.html
ONE BEDROOM ONE BATHROOM WITH DEN AVAILABLE NOW!!!,1,756.0,1454,2021-02-01 13:53,https://charlottesville.craigslist.org/apa/d/charlottesville-one-bedroom-one/7257270396.html
NEW YEAR SAVINGS! $300 OFF STUNNING 2 BEDROOM W/LOTS OF STORAGE!,2,1114.0,1718,2021-01-05 11:26,https://charlottesville.craigslist.org/apa/d/charlottesville-new-year-savings-300/7257290225.html
COME HOME & SAVE $500! 2 BEDROOM END UNIT W/CORNER VIEW!,2,1066.0,1713,2021-01-05 11:32,https://charlottesville.craigslist.org/apa/d/charlottesville-come-home-save-bedroom/7257294164.html
CLUB HOUSE LIVING! SPACIOUS 2 BEDROOM W/LARGE BALCONY!,2,1066.0,1753,2021-01-05 11:47,https://charlottesville.craigslist.org/apa/d/charlottesville-club-house-living/7257304508.html
TWO BED TWO BATH W/ BALCONY AVAILABLE NOW,2,912.0,1509,2021-02-01 13:53,https://charlottesville.craigslist.org/apa/d/charlottesville-two-bed-two-bath/7257911102.html
Townhouse Available NOW!,2,1085.0,1374,2021-02-01 13:53,https://charlottesville.craigslist.org/apa/d/charlottesville-townhouse-available-now/7257911284.html
2 bedroom with huge living room! AVAILABLE NOW!,2,1114.0,1698,2021-01-06 15:44,https://charlottesville.craigslist.org/apa/d/charlottesville-bedroom-with-huge/7258000624.html
ONE MONTH FREE! 2 BEDROOM AVAILABLE NOW!,2,1066.0,1693,2021-01-06 15:46,https://charlottesville.craigslist.org/apa/d/charlottesville-one-month-free-bedroom/7258001703.html
$500 OFF FIRST MONTH! 2 BEDROOM AVAILABLE NOW!,2,1066.0,1733,2021-01-06 15:48,https://charlottesville.craigslist.org/apa/d/charlottesville-500-off-first-month/7258002999.html
TOUR BY 1/14 AND BE ENTERED TO WIN AN AMAZON FIRE STICK!,2,1114.0,1698,2021-01-07 12:44,https://charlottesville.craigslist.org/apa/d/charlottesville-tour-by-14-and-be/7258390432.html
Tour by 1/14 & be entered to win an Amazon Fire Stick!,2,1066.0,1693,2021-01-07 12:45,https://charlottesville.craigslist.org/apa/d/charlottesville-tour-by-be-entered-to/7258391473.html
Celebrate the New Year at Stonefield Commons! $500 OFF!,2,1049.0,1648,2021-01-07 12:48,https://charlottesville.craigslist.org/apa/d/charlottesville-celebrate-the-new-year/7258393057.html
